DATA,HORA,USUARIO,MODULO,OPERACAO
2008-11-06,1312,1,PESPRO,Alt 778-MARTELO POL. 27 Prc venda
2008-11-06,1337,1,PESPRO,Alt 869-PULVEREZADOR Prc venda
2008-11-06,1337,1,PESPRO,Alt 1110-TINTA ESMAL GL Prc venda
2008-11-06,1438,1,PESPRO,Alt 76-ADES.ARALDITE Prc venda
2008-11-06,1438,1,PESPRO,Alt 1866-ADES.ARALDIT.2M Prc venda
2008-11-06,1440,1,PESPRO,Alt 2018-REATOR ELET2X40 Prc venda
2008-11-06,1443,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-06,1447,1,PESPRO,Alt 1635-CHUMBADOR 5/16 Prc venda
2008-11-06,1455,1,PESPRO,Alt 436-EBOLIDOR Prc venda
2008-11-06,1502,1,PESPRO,Alt 187-CABO DE ENXADA Prc venda
2008-11-06,1506,1,PESPRO,Alt 186-CAB PIC MA PA Prc venda
2008-11-06,1508,1,PESPRO,Alt 1835-ENGATE RAPIDO nome res. Prc venda
2008-11-06,1508,1,PESPRO,Alt 2117-ENGATE RAPIDO nome res.
2008-11-07,0801,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-07,0801,1,PEDEDATA,Data valida: 07/11/08 e hora 08:01:53 por SISTEMA
2008-11-07,1734,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-08,0750,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-08,0750,1,PEDEDATA,Data valida: 08/11/08 e hora 07:50:30 por SISTEMA
2008-11-08,1005,1,PESPRO,Alt 876-PEDRA EMB 20 KG Prc venda
2008-11-10,0757,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-10,0757,1,PEDEDATA,Data valida: 10/11/08 e hora 07:57:06 por SISTEMA
2008-11-10,1000,1,PESPRO,Alt 1959-NIPLE 1/2 CRO Prc venda
2008-11-10,1000,1,PESPRO,Alt 1960-NIPLE 3/4 CRO Prc venda
2008-11-10,1211,1,PESPRO,Alt 746-MARRETA S/C 3K Prc venda
2008-11-10,1211,1,PESPRO,Alt 748-MARRETA  S/C 5K Prc venda
2008-11-10,1746,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha SAEMNHA
2008-11-10,1746,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha SENHA]
2008-11-10,1746,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-11,0752,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-11,0752,1,PEDEDATA,Data valida: 11/11/08 e hora 07:52:39 por SISTEMA
2008-11-11,1631,1,PESPRO,Alt 822-NIVEL MADEIR 30 Prc venda
2008-11-11,1632,1,PESPRO,Alt 823-NIVEL MADEIR 40 Prc venda
2008-11-11,1655,1,PESPRO,Alt 530-FOGA 2 BOCAS Prc venda
2008-11-11,1655,1,PESPRO,Alt 529-FOGA 1 BOCA Prc venda
2008-11-11,1657,1,PESPRO,Alt 1644-ESPATULA 8 Prc venda
2008-11-12,0743,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-12,0743,1,PEDEDATA,Data valida: 12/11/08 e hora 07:43:05 por SISTEMA
2008-11-12,1438,1,PESPRO,Alt 1214-TOR BOI REF 3/4 Prc venda
2008-11-12,1439,1,PESPRO,"Alt 1215-TORN BOIA 1"" Prc venda"
2008-11-12,1442,1,PESPRO,Alt 1040-SIFAO CRO AMER Prc venda
2008-11-12,1442,1,PESPRO,Alt 1041-SIF CRO VAL LAV Prc venda
2008-11-12,1457,1,INCPRO,Inc.prod 2219-TUBO CRO 1 1/2
2008-11-12,1737,1,PESPRO,Alt 317-CAVA 2 CABOS Prc venda
2008-11-13,0756,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-13,0756,1,PEDEDATA,Data valida: 13/11/08 e hora 07:56:32 por SISTEMA
2008-11-13,0933,1,PESPRO,Alt 88-ARRAZE LITRO Prc venda
2008-11-13,0934,1,PESPRO,Alt 418-DESEMP. MAD. 16 Prc venda
2008-11-13,1734,1,PESPRO,Alt 647-JIMO CUP AEROSL Prc venda
2008-11-13,1734,1,PESPRO,Alt 649-JIMO CUP GA 5LT Prc venda
2008-11-13,1735,1,PESPRO,Alt 648-JIMO CUPI LITRO
2008-11-14,0711,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-14,0711,1,PEDEDATA,Data valida: 14/11/08 e hora 07:11:47 por SISTEMA
2008-11-17,0805,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-17,0805,1,PEDEDATA,Data valida: 17/11/08 e hora 08:05:26 por SISTEMA
2008-11-17,1426,1,PESPRO,Alt 523-FERRO CONST3/16 Prc venda
2008-11-17,1529,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-17,1748,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha SENHAS
2008-11-17,1748,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-17,1749,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-17,1750,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-18,0744,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-18,0744,1,PEDEDATA,Data valida: 18/11/08 e hora 07:44:46 por SISTEMA
2008-11-18,1427,1,PESPRO,Alt 950-REG GAV AM 11/2 Prc venda
2008-11-18,1428,1,PESPRO,"Alt 951-REG GAVE AM 2"" Prc venda"
2008-11-18,1430,1,PESPRO,Alt 1222-TOR JAR CRO GRD Prc venda
2008-11-18,1436,1,PESPRO,Alt 1074-TORN.LAV.MISTUR Prc venda
2008-11-18,1451,1,PESPRO,Alt 360-CACAMBA M PRETA Prc venda
2008-11-18,1532,1,PESPRO,Alt 1638-MANG GAS TRA 80 Prc venda
2008-11-18,1533,1,PESPRO,Alt 1639-MANG GAZ TR 1MT Prc venda
2008-11-18,1534,1,PESPRO,"Alt 1640-MANG GAZ TR1,20 Prc venda"
2008-11-18,1543,1,INCPRO,Inc.prod 2220-SUPOT ARMARIO
2008-11-18,1602,1,INCPRO,Inc.prod 2221-TEE 1/2 GAZ
2008-11-18,1610,1,PESPRO,Alt 2058-EMENDA MANG.1/2 Prc venda
2008-11-19,0749,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-19,0749,1,PEDEDATA,Data valida: 19/11/08 e hora 07:49:24 por SISTEMA
2008-11-19,0842,1,PESPRO,Alt 1995-ESTABILIZADOR Prc venda
2008-11-19,0848,1,INCPRO,Inc.prod 2222-JOGO COM CHAVES
2008-11-19,0922,1,PESPRO,Alt 1537-PLUG BRANCO11/4 Prc venda
2008-11-19,0925,1,PESPRO,Alt 1535-PLUG BRANCO 3/4 Prc venda
2008-11-19,0925,1,PESPRO,"Alt 1536-PLUG BRANCO 1"" Prc venda"
2008-11-19,0926,1,PESPRO,Alt 1538-PLUG BRANCO11/2 Prc venda
2008-11-19,0926,1,PESPRO,"Alt 1539-PLUG BRANCO 2"" Prc venda"
2008-11-20,1211,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-20,1211,1,PEDEDATA,Data valida: 20/11/08 e hora 12:11:52 por SISTEMA
2008-11-21,0758,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-21,0758,1,PEDEDATA,Data valida: 21/11/08 e hora 07:58:13 por SISTEMA
2008-11-21,1031,1,INCPRO,Inc.prod 2223-FACAO
2008-11-21,1317,1,PESPRO,Alt 228-CANT PRA FR 40P Prc venda
2008-11-21,1319,1,PESPRO,Alt 227-CANT PRA FR 30P Prc venda
2008-11-21,1420,1,PESPRO,Alt 816-OLEO LINHACA LT Prc venda
2008-11-21,1450,1,INCPRO,Inc.prod 2224-BROCA PLUS6X160
2008-11-21,1451,1,INCPRO,Inc.prod 2225-BROCA PLUS8X160
2008-11-21,1451,1,INCPRO,Inc.prod 2226-BROCA PLUS10X16
2008-11-21,1502,1,PESPRO,Alt 434-ENXADA 2 1/2 L. Prc venda
2008-11-21,1531,1,INCPRO,Inc.prod 2227-PORCA 1/2  GALV
2008-11-21,1532,1,PESPRO,Alt 1790-PORCAS 3/16 Prc venda
2008-11-21,1532,1,PESPRO,Alt 1790-PORCAS 3/16
2008-11-21,1532,1,PESPRO,Alt 1791-PORCAS 1/4 Prc venda
2008-11-21,1533,1,PESPRO,Alt 1792-PORCAS 3/8 Prc venda
2008-11-22,0933,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-22,0933,1,PEDEDATA,Data valida: 22/11/08 e hora 09:33:00 por SISTEMA
2008-11-24,0816,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-24,0816,1,PEDEDATA,Data valida: 24/11/08 e hora 08:16:41 por SISTEMA
2008-11-24,1055,1,PESPRO,Alt 1140-LATEX ACR.F.GAL Prc venda
2008-11-24,1056,1,PESPRO,Alt 1133-LATEX SUV GALAO Prc venda
2008-11-24,1314,1,PESPRO,Alt 792-TABUA BRUTA 20 Prc venda
2008-11-24,1314,1,PESPRO,Alt 793-TABUA BRUTA 25 Prc venda
2008-11-25,0801,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-25,0801,1,PEDEDATA,Data valida: 25/11/08 e hora 08:01:48 por SISTEMA
2008-11-25,1252,1,PESPRO,Alt 446-ESCA REV 6 DEGR Prc venda
2008-11-25,1326,1,PESPRO,Alt 1641-ESPATULA 2 Prc venda
2008-11-25,1328,1,PESPRO,Alt 1642-ESPATULA 4 Prc venda
2008-11-25,1331,1,PESPRO,Alt 1643-ESPATULA 6 Prc venda
2008-11-26,0757,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-26,0757,1,PEDEDATA,Data valida: 26/11/08 e hora 07:57:02 por SISTEMA
2008-11-26,0759,1,PESPRO,Alt 1645-ESPATULA 10 Prc venda
2008-11-26,0759,1,PESPRO,Alt 1644-ESPATULA 8 Prc venda
2008-11-26,0801,1,PESPRO,Alt 1646-ESPATULA 12 Prc venda
2008-11-27,0756,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-27,0756,1,PEDEDATA,Data valida: 27/11/08 e hora 07:56:37 por SISTEMA
2008-11-28,0806,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-28,0806,1,PEDEDATA,Data valida: 28/11/08 e hora 08:06:18 por SISTEMA
2008-11-28,0807,1,PESPRO,Alt 1591-NEUTROL Prc venda
2008-11-28,0807,1,PESPRO,Alt 1592-NEUTROL GALAO Prc venda
2008-11-28,0807,1,PESPRO,Alt 1593-NEUTROL LATA Prc venda
2008-11-28,0808,1,PESPRO,Alt 1596-BIANCO Prc venda
2008-11-28,0808,1,PESPRO,Alt 1597-BIANCO GALAO Prc venda
2008-11-28,0808,1,PESPRO,Alt 1598-BIANCO BALDE Prc venda
2008-11-28,0810,1,PESPRO,Alt 1599-BRANCOL A 850GR Prc venda
2008-11-28,0810,1,PESPRO,Alt 1601-BRANCOL A GALAO Prc venda
2008-11-28,0811,1,PESPRO,Alt 1600-CARBOLAST 1-2-3 Prc venda
2008-11-28,0811,1,PESPRO,Alt 1607-COMPON ADESIVKG Prc venda
2008-11-28,0812,1,PESPRO,Alt 1611-VEDACIL GALAO Prc venda
2008-11-28,0812,1,PESPRO,Alt 1613-VEDAFLEX BISNAG Prc venda
2008-11-28,0813,1,PESPRO,Alt 1614-VEDAP PRT GALAO Prc venda
2008-11-28,0813,1,PESPRO,Alt 1615-VEDAP PRT BALDE Prc venda
2008-11-28,0813,1,PESPRO,Alt 1616-VEDAP BRA GALA0 Prc venda
2008-11-28,0814,1,PESPRO,Alt 1617-VEDAJA GALAO Prc venda
2008-11-28,0815,1,PESPRO,Alt 717-LONA ASFAL MT Prc venda
2008-11-28,0815,1,PESPRO,Alt 1802-PRIMER LONA Prc venda
2008-11-28,0815,1,PESPRO,Alt 2026-FIT.MLT.USO ROL Prc venda
2008-11-28,0816,1,PESPRO,Alt 2077-F.MULT-USO 10-R Prc venda
2008-11-28,0816,1,PESPRO,Alt 2027-FIT.MULT.USO MT Prc venda
2008-11-28,0816,1,PESPRO,Alt 2078-F.MULT-USO 10MT Prc venda
2008-11-28,1339,1,PESPRO,Alt 1117-LATEX CORAL. GL Prc venda
2008-11-28,1341,1,PESPRO,Alt 1176-GRAFITE 1/4 Prc venda
2008-11-29,0800,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-11-29,0800,1,PEDEDATA,Data valida: 29/11/08 e hora 08:00:24 por SISTEMA
2008-12-01,0757,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-01,0757,1,PEDEDATA,Data valida: 01/12/08 e hora 07:57:31 por SISTEMA
2008-12-01,0918,1,RECPRO,"Venda $ 244,00 Dsc:0,00 Vnd:1"
2008-12-01,1638,1,PESPRO,Alt 2005-LAMP.DICROICA Prc venda  Prc custo
2008-12-01,1645,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-02,0742,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-02,0742,1,PEDEDATA,Data valida: 02/12/08 e hora 07:42:06 por SISTEMA
2008-12-03,0805,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-03,0805,1,PEDEDATA,Data valida: 03/12/08 e hora 08:05:54 por SISTEMA
2008-12-03,1123,1,PESPRO,Alt 685-LUVA  PLAS FINA nome res. Prc venda
2008-12-03,1406,1,PESPRO,Alt 2137-J.PONTA PARAFUS Prc venda
2008-12-04,0749,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-04,0749,1,PEDEDATA,Data valida: 04/12/08 e hora 07:49:32 por SISTEMA
2008-12-04,0838,1,PESPRO,Alt 1111-TINTA ESMAL 1/4 Prc venda
2008-12-04,0847,1,INCPRO,Inc.prod 2228-CILINDRO FECHAD
2008-12-04,0854,1,PESPRO,Alt 914-PILH ALCAL GDE Prc venda
2008-12-04,0854,1,PESPRO,Alt 915-PILH ALCAL MED Prc venda
2008-12-04,0855,1,PESPRO,Alt 917-PILHA ALCAL.PAL Prc venda
2008-12-04,0855,1,PESPRO,Alt 916-PILHA ALCAL PEQ Prc venda
2008-12-04,0856,1,PESPRO,Alt 918-PILH ALCAL BAT Prc venda
2008-12-04,0858,1,PESPRO,Alt 907-PLAINA ROB Prc venda
2008-12-04,0902,1,PESPRO,Alt 2170-LAMPADA PL Prc venda
2008-12-04,0951,1,PESPRO,Alt 316-CAVA TIGRE Prc venda
2008-12-04,0952,1,PESPRO,Alt 398-DOB PO CHUM 8PC Prc venda
2008-12-04,0952,1,PESPRO,Alt 399-DOB P CHUM 10PC Prc venda
2008-12-04,0952,1,PESPRO,"Alt 401-DOBRA LEME 8"" Prc venda"
2008-12-04,0954,1,PESPRO,Alt 1218-TOR BOI DECA3/4 Prc venda
2008-12-04,0956,1,PESPRO,Alt 1058-SERROTE 20 Prc venda
2008-12-04,0956,1,PESPRO,Alt 1060-SERRO RAMADA 24 Prc venda
2008-12-04,0959,1,INCPRO,Inc.prod 2229-TE GALVAN.3/4
2008-12-04,1000,1,INCPRO,Inc.prod 2230-TE GALVANIZ. 1
2008-12-04,1001,1,INCPRO,Inc.prod 2231-NIPLE GALVAN.1
2008-12-04,1003,1,PESPRO,Alt 69-BUCH.RED3/4X1/2
2008-12-04,1025,1,PESPRO,Alt 1819-CHAV ESTR 10X11 Prc venda
2008-12-04,1025,1,PESPRO,Alt 1820-CHAV ESTR 12X13 Prc venda
2008-12-04,1025,1,PESPRO,Alt 1821-CHAV ESTR 14X15 Prc venda
2008-12-04,1026,1,PESPRO,Alt 1822-CHAV ESTR 16X17 Prc venda
2008-12-05,0736,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-05,0736,1,PEDEDATA,Data valida: 05/12/08 e hora 07:36:05 por SISTEMA
2008-12-05,1732,1,INCPRO,Inc.prod 2232-VEDAJA CAIXA
2008-12-06,1050,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-06,1050,1,PEDEDATA,Data valida: 06/12/08 e hora 10:50:55 por SISTEMA
2008-12-06,1219,1,PESPRO,Alt 1588-VEDACIT 1
2008-12-06,1219,1,PESPRO,Alt 1589-VEDACIT GALAO Prc venda
2008-12-06,1220,1,PESPRO,Alt 1590-VEDACIT LATA Prc venda
2008-12-06,1220,1,PESPRO,Alt 1591-NEUTROL Prc venda
2008-12-06,1221,1,PESPRO,Alt 1592-NEUTROL GALAO Prc venda
2008-12-06,1222,1,PESPRO,Alt 1593-NEUTROL LATA Prc venda
2008-12-06,1223,1,PESPRO,Alt 1596-BIANCO Prc venda
2008-12-06,1224,1,PESPRO,Alt 1597-BIANCO GALAO Prc venda
2008-12-06,1227,1,PESPRO,Alt 1598-BIANCO BALDE Prc venda
2008-12-06,1227,1,PESPRO,Alt 1599-BRANCOL A 850GR
2008-12-06,1228,1,PESPRO,Alt 1601-BRANCOL A GALAO Prc venda
2008-12-06,1230,1,PESPRO,Alt 1611-VEDACIL GALAO Prc venda
2008-12-06,1230,1,PESPRO,Alt 1612-VEDAC RAPI 1.4O
2008-12-06,1231,1,PESPRO,Alt 1613-VEDAFLEX BISNAG Prc venda
2008-12-06,1231,1,PESPRO,Alt 1614-VEDAP PRT GALAO Prc venda
2008-12-06,1232,1,PESPRO,Alt 1615-VEDAP PRT BALDE Prc venda
2008-12-06,1232,1,PESPRO,Alt 1616-VEDAP BRA GALA0 Prc venda
2008-12-06,1233,1,PESPRO,Alt 1617-VEDAJA GALAO
2008-12-06,1243,1,PESPRO,Alt 2026-FIT.MLT.USO ROL Prc venda
2008-12-06,1243,1,PESPRO,Alt 2027-FIT.MULT.USO MT Prc venda
2008-12-06,1244,1,PESPRO,Alt 2077-F.MULT-USO 10-R Prc venda
2008-12-06,1244,1,PESPRO,Alt 2078-F.MULT-USO 10MT Prc venda
2008-12-08,0749,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-08,0749,1,PEDEDATA,Data valida: 08/12/08 e hora 07:49:30 por SISTEMA
2008-12-08,1546,1,PESPRO,Alt 1138-ACRIL.FOSCO 18L Prc venda
2008-12-08,1546,1,PESPRO,Alt 1140-LATEX ACR.F.GAL Prc venda
2008-12-08,1548,1,PESPRO,Alt 1139-ACRIL.S/BRI 18L Prc venda
2008-12-08,1548,1,PESPRO,Alt 1141-LATEX A.S.BRI.G Prc venda
2008-12-08,1749,1,PESPRO,Alt 419-DESEMP. MAD. 18 Prc venda
2008-12-09,0715,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-09,0715,1,PEDEDATA,Data valida: 09/12/08 e hora 07:15:31 por SISTEMA
2008-12-09,0716,1,PESPRO,Alt 1867-ESPELHO BC 4X2 Prc venda
2008-12-09,0716,1,PESPRO,Alt 1868-ESPELHO BC 4X4 Prc venda
2008-12-09,0807,1,PESPRO,Alt 69-BUCH.RED3/4X1/2 Prc venda
2008-12-09,0813,1,PESPRO,"Alt 1290-PROL 1/2""CURTO Prc venda"
2008-12-09,0814,1,PESPRO,"Alt 1291-PROL CURTO 3/4"" Prc venda"
2008-12-09,0816,1,PESPRO,"Alt 1292-PROL MEDIO 1/2"" Prc venda"
2008-12-09,0816,1,PESPRO,"Alt 1293-PROL MEDIO 3/4"" Prc venda"
2008-12-09,0817,1,PESPRO,"Alt 1294-PROL LONGO 1/2"" Prc venda"
2008-12-09,0817,1,PESPRO,"Alt 1295-PROL LONGO 3/4"" Prc venda"
2008-12-09,0818,1,PESPRO,Alt 1296-PROL CRO CRT1/2 Prc venda
2008-12-09,0818,1,PESPRO,Alt 1297-PROL CRO CT 3/4 Prc venda
2008-12-09,0818,1,PESPRO,Alt 1298-PROL CRO MD 1/2
2008-12-09,0819,1,PESPRO,Alt 1299-PROL CRO MD 3/4
2008-12-09,0819,1,PESPRO,Alt 1300-PROL CRO LO 1/2 Prc venda
2008-12-09,1140,1,PESPRO,Alt 1614-VEDAP PRT GALAO
2008-12-10,0755,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-10,0755,1,PEDEDATA,Data valida: 10/12/08 e hora 07:55:07 por SISTEMA
2008-12-11,0759,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-11,0759,1,PEDEDATA,Data valida: 11/12/08 e hora 07:59:37 por SISTEMA
2008-12-11,0908,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-11,1220,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-11,1432,1,INCPRO,Inc.prod 2233-TOR LAV C25
2008-12-11,1435,1,PESPRO,Alt 1051-SAB DE SOBREPOR Prc venda
2008-12-11,1441,1,PESPRO,Alt 432-DUXA F PLAS CRO Prc venda
2008-12-12,0833,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha SENHS
2008-12-12,0833,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-12,0833,1,PEDEDATA,Data valida: 12/12/08 e hora 08:33:23 por SISTEMA
2008-12-12,0935,1,INCPRO,Inc.prod 2234-BENGALA PVC
2008-12-12,1153,1,PESPRO,Alt 141-BATE PREGO Prc venda
2008-12-12,1154,1,PESPRO,Alt 142-BATE PREGO EMB Prc venda
2008-12-12,1155,1,PESPRO,Alt 512-FITA CREP 19X5O Prc venda
2008-12-12,1212,1,INCPRO,Inc.prod 2235-TARGETAS
2008-12-12,1452,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-12,1509,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-13,0752,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-13,0752,1,PEDEDATA,Data valida: 13/12/08 e hora 07:52:05 por SISTEMA
2008-12-15,0758,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-15,0758,1,PEDEDATA,Data valida: 15/12/08 e hora 07:58:44 por SISTEMA
2008-12-15,0759,1,VENPRO,"Venda $ 397,00 Dsc:0,00 Vnd:1"
2008-12-15,1604,1,PESPRO,Alt 439-ESTILETE GRANDE Prc venda
2008-12-15,1605,1,PESPRO,Alt 547-FER SOLD 20X30W Prc venda
2008-12-15,1609,1,PESPRO,Alt 1034-SUPT MANG PLAST Prc venda
2008-12-15,1612,1,PESPRO,Alt 1008-REG.B.DEC.G.3/4 Prc venda
2008-12-15,1613,1,PESPRO,Alt 1009-REG.B.DEC.PR3/4 Prc venda
2008-12-15,1615,1,PESPRO,Alt 853-PREGO 17X21 Prc venda
2008-12-15,1615,1,PESPRO,Alt 854-PREGO 18X27 Prc venda
2008-12-15,1615,1,PESPRO,Alt 855-PREGO 18X30 Prc venda
2008-12-15,1616,1,PESPRO,Alt 856-PREGO 19X36 Prc venda
2008-12-15,1616,1,PESPRO,Alt 857-PREGO 22X48 Prc venda
2008-12-15,1742,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-16,0809,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-16,0809,1,PEDEDATA,Data valida: 16/12/08 e hora 08:09:22 por SISTEMA
2008-12-17,0810,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-17,0810,1,PEDEDATA,Data valida: 17/12/08 e hora 08:10:53 por SISTEMA
2008-12-17,1158,1,PESPRO,Alt 101-BROCA ACO 2.5MM Prc venda
2008-12-17,1158,1,PESPRO,Alt 102-BROCA ACO 3MM Prc venda
2008-12-17,1159,1,PESPRO,Alt 103-BROCA ACO 3.5MM Prc venda
2008-12-18,0745,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-18,0745,1,PEDEDATA,Data valida: 18/12/08 e hora 07:45:17 por SISTEMA
2008-12-18,0922,1,PESPRO,Alt 320-CALHA GALV MT Prc venda
2008-12-19,0945,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-19,0945,1,PEDEDATA,Data valida: 19/12/08 e hora 09:45:41 por SISTEMA
2008-12-19,1032,1,PESPRO,Alt 457-ESGUICHO REVOLV Prc venda
2008-12-19,1742,1,VENPRO,"Venda $ 41,50 Dsc:0,00 Vnd:1"
2008-12-20,0845,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-20,0845,1,PEDEDATA,Data valida: 20/12/08 e hora 08:45:51 por SISTEMA
2008-12-20,0859,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-20,0901,1,INCPRO,Inc.prod 2236-TESTE LAMPADA
2008-12-20,0904,1,INCPRO,Inc.prod 2237-TES CHAV FENDA
2008-12-20,0912,1,PESPRO,Alt 886-PIST C QUENT PQ Prc venda
2008-12-21,0856,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-21,0856,1,PEDEDATA,Data valida: 21/12/08 e hora 08:56:05 por SISTEMA
2008-12-21,0903,1,VENPRO,"Venda $ 130,30 Dsc:0,00 Vnd:1"
2008-12-21,1053,1,PESPRO,Alt 887-PIST C QUEN GD Prc venda
2008-12-21,1057,1,PESPRO,Alt 2010-CABO P/ BATERIA Prc venda
2008-12-21,1108,1,PESPRO,Alt 2236-TESTE LAMPADA Prc venda
2008-12-21,1108,1,PESPRO,Alt 2237-TES CHAV FENDA Prc venda
2008-12-21,1129,1,PESPRO,Alt 882-PA SEX1/4X50C/B
2008-12-21,1130,1,PESPRO,Alt 883-PA SEX1/4X75C/B Prc venda
2008-12-21,1130,1,PESPRO,Alt 884-PA SX5/16X75C/B Prc venda
2008-12-21,1134,1,PESPRO,Alt 1828-GRE ALU TIG 10 Prc venda
2008-12-21,1137,1,PESPRO,Alt 1827-GRE ALU TIG 15 Prc venda
2008-12-21,1144,1,PESPRO,Alt 271-COND BENG 3/4
2008-12-21,1145,1,PESPRO,"Alt 272-COND BENGALA 1"" Prc venda"
2008-12-21,1149,1,PESPRO,Alt 140-BACIA SANITARIA Prc venda
2008-12-22,0816,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-22,0816,1,PEDEDATA,Data valida: 22/12/08 e hora 08:16:07 por SISTEMA
2008-12-23,0744,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-23,0744,1,PEDEDATA,Data valida: 23/12/08 e hora 07:44:07 por SISTEMA
2008-12-23,0833,1,PESPRO,Alt 882-PA SEX1/4X50C/B Prc venda
2008-12-23,0833,1,PESPRO,Alt 883-PA SEX1/4X75C/B
2008-12-23,0836,1,PESPRO,Alt 886-PIST C QUENT PQ
2008-12-23,0838,1,PESPRO,Alt 1229-PEDRISCO EMB Prc venda
2008-12-23,1719,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-24,0915,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-24,0915,1,PEDEDATA,Data valida: 24/12/08 e hora 09:15:25 por SISTEMA
2008-12-26,0824,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-26,0824,1,PEDEDATA,Data valida: 26/12/08 e hora 08:24:06 por SISTEMA
2008-12-27,0916,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-27,0916,1,PEDEDATA,Data valida: 27/12/08 e hora 09:16:45 por SISTEMA
2008-12-29,0853,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-29,0853,1,PEDEDATA,Data valida: 29/12/08 e hora 08:53:28 por SISTEMA
2008-12-29,0857,1,INCPRO,Inc.prod 2238-ESPIGAO
2008-12-30,0802,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-30,0802,1,PEDEDATA,Data valida: 30/12/08 e hora 08:02:35 por SISTEMA
2008-12-30,1242,1,PESPRO,Alt 1132-LATEX SUVI LATA Prc venda
2008-12-30,1243,1,PESPRO,Alt 1132-LATEX SUVI LATA
2008-12-30,1351,1,PESPRO,Alt 327-CAL PINTURA 8K Prc venda
2008-12-31,0812,1,TROUSU,Ativacao do usuario  1-SISTEMA
2008-12-31,0812,1,PEDEDATA,Data valida: 31/12/08 e hora 08:12:03 por SISTEMA
2009-01-02,0810,1,TROUSU,Ativacao do usuario  1-SISTEMA
